Filebench Version 1.5-alpha3
0.000: Allocated 2393MB of shared memory
2.192: Populating and pre-allocating filesets
2.192: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.016MB total size
2.192: Removing logfiles tree (if exists)
2.195: Pre-allocating directories in logfiles tree
2.195: Pre-allocating files in logfiles tree
3.161: bigfileset populated: 1250000 files, avg. dir. width = 20, avg. dir. depth = 4.7, 0 leafdirs, 19531.250MB total size
3.161: Removing bigfileset tree (if exists)
3.163: Pre-allocating directories in bigfileset tree
8.638: Pre-allocating files in bigfileset tree
296.761: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
296.761: Population and pre-allocation of filesets completed
301.668: Attempting to create fileset more than once, ignoring
301.679: Starting 1 webserver instances
302.748: Running...
312.970: Per-Operation Breakdown
finish               891ops       89ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
readfile10           158ops       16ops/s   0.2mb/s     67.2ms/op [20.39ms - 439.46ms]
openfile10           156ops       16ops/s   0.0mb/s    307.6ms/op [13.73ms - 1270.86ms]
closefile9           160ops       16ops/s   0.0mb/s     22.1ms/op [4.68ms - 66.01ms]
readfile9            161ops       16ops/s   0.3mb/s     75.1ms/op [20.91ms - 465.60ms]
openfile9            161ops       16ops/s   0.0mb/s    312.1ms/op [33.83ms - 1436.40ms]
closefile8           162ops       16ops/s   0.0mb/s     22.1ms/op [4.92ms - 71.35ms]
readfile8            161ops       16ops/s   0.3mb/s     71.1ms/op [19.64ms - 442.52ms]
openfile8            163ops       16ops/s   0.0mb/s    328.3ms/op [12.85ms - 1284.57ms]
closefile7           165ops       16ops/s   0.0mb/s     23.8ms/op [6.15ms - 222.43ms]
readfile7            164ops       16ops/s   0.3mb/s     81.6ms/op [21.07ms - 489.74ms]
openfile7            161ops       16ops/s   0.0mb/s    311.8ms/op [24.97ms - 1175.90ms]
closefile6           161ops       16ops/s   0.0mb/s     24.8ms/op [4.45ms - 77.97ms]
readfile6            160ops       16ops/s   0.2mb/s     87.1ms/op [20.63ms - 485.32ms]
openfile6            160ops       16ops/s   0.0mb/s    337.9ms/op [20.04ms - 1230.31ms]
closefile5           162ops       16ops/s   0.0mb/s     23.9ms/op [4.98ms - 66.01ms]
readfile5            162ops       16ops/s   0.3mb/s     81.4ms/op [20.52ms - 440.20ms]
openfile5            164ops       16ops/s   0.0mb/s    288.8ms/op [34.53ms - 982.77ms]
closefile4           167ops       17ops/s   0.0mb/s     25.9ms/op [4.58ms - 83.53ms]
readfile4            165ops       16ops/s   0.3mb/s     89.5ms/op [20.59ms - 486.00ms]
openfile4            163ops       16ops/s   0.0mb/s    344.3ms/op [12.73ms - 1462.88ms]
closefile3           164ops       16ops/s   0.0mb/s     28.2ms/op [4.59ms - 262.93ms]
readfile3            165ops       16ops/s   0.3mb/s     82.9ms/op [20.58ms - 441.07ms]
openfile3            161ops       16ops/s   0.0mb/s    336.6ms/op [14.36ms - 1115.79ms]
closefile2           162ops       16ops/s   0.0mb/s     23.1ms/op [5.08ms - 84.54ms]
readfile2            163ops       16ops/s   0.3mb/s     73.8ms/op [19.70ms - 470.86ms]
openfile2            164ops       16ops/s   0.0mb/s    407.9ms/op [12.79ms - 1653.94ms]
closefile1           163ops       16ops/s   0.0mb/s     23.3ms/op [7.50ms - 262.50ms]
readfile1            163ops       16ops/s   0.3mb/s     72.4ms/op [19.64ms - 441.27ms]
openfile1            165ops       16ops/s   0.0mb/s    464.0ms/op [20.82ms - 1329.14ms]
669.718: IO Summary:  4989 ops 498.820 ops/s 162/12 rd/wr   2.6mb/s 493.7ms/op
679.903: Per-Operation Breakdown
finish               164ops       16ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            126ops       13ops/s   0.1mb/s   1134.0ms/op [0.00ms - 3305.16ms]
closefile10          169ops       17ops/s   0.0mb/s     21.1ms/op [4.64ms - 87.92ms]
readfile10           169ops       17ops/s   0.3mb/s     71.4ms/op [22.51ms - 581.69ms]
openfile10           169ops       17ops/s   0.0mb/s    283.4ms/op [14.92ms - 1160.34ms]
closefile9           168ops       17ops/s   0.0mb/s     21.5ms/op [4.42ms - 82.84ms]
readfile9            166ops       17ops/s   0.3mb/s     68.4ms/op [10.46ms - 567.32ms]
openfile9            165ops       16ops/s   0.0mb/s    311.5ms/op [14.65ms - 1376.75ms]
closefile8           167ops       17ops/s   0.0mb/s     24.4ms/op [4.01ms - 185.45ms]
readfile8            167ops       17ops/s   0.3mb/s     78.3ms/op [15.02ms - 523.96ms]
openfile8            161ops       16ops/s   0.0mb/s    320.5ms/op [15.02ms - 1124.19ms]
closefile7           161ops       16ops/s   0.0mb/s     23.2ms/op [6.60ms - 80.30ms]
readfile7            162ops       16ops/s   0.3mb/s     77.4ms/op [9.64ms - 563.88ms]
openfile7            165ops       16ops/s   0.0mb/s    302.7ms/op [43.05ms - 1354.84ms]
closefile6           166ops       17ops/s   0.0mb/s     22.8ms/op [0.46ms - 186.45ms]
readfile6            165ops       16ops/s   0.3mb/s     69.2ms/op [14.73ms - 529.17ms]
openfile6            165ops       16ops/s   0.0mb/s    309.3ms/op [20.85ms - 1187.12ms]
closefile5           165ops       16ops/s   0.0mb/s     21.9ms/op [0.18ms - 85.62ms]
readfile5            162ops       16ops/s   0.3mb/s     78.8ms/op [10.07ms - 581.75ms]
openfile5            159ops       16ops/s   0.0mb/s    335.0ms/op [14.16ms - 1178.86ms]
closefile4           161ops       16ops/s   0.0mb/s     21.4ms/op [5.09ms - 148.79ms]
readfile4            161ops       16ops/s   0.3mb/s     71.5ms/op [23.88ms - 533.23ms]
openfile4            159ops       16ops/s   0.0mb/s    346.7ms/op [15.20ms - 1221.93ms]
closefile3           159ops       16ops/s   0.0mb/s     21.5ms/op [1.80ms - 68.88ms]
readfile3            159ops       16ops/s   0.2mb/s     73.9ms/op [15.74ms - 565.90ms]
openfile3            163ops       16ops/s   0.0mb/s    353.6ms/op [24.65ms - 1214.78ms]
closefile2           164ops       16ops/s   0.0mb/s     23.1ms/op [4.86ms - 84.89ms]
readfile2            163ops       16ops/s   0.3mb/s     74.8ms/op [13.96ms - 532.74ms]
openfile2            164ops       16ops/s   0.0mb/s    323.1ms/op [5.76ms - 1349.38ms]
closefile1           166ops       17ops/s   0.0mb/s     24.4ms/op [5.18ms - 186.54ms]
readfile1            165ops       16ops/s   0.3mb/s     77.7ms/op [19.58ms - 558.92ms]
openfile1            163ops       16ops/s   0.0mb/s    525.1ms/op [18.13ms - 1474.62ms]
679.903: IO Summary:  5044 ops 504.320 ops/s 164/13 rd/wr   2.7mb/s 486.1ms/op
690.064: Per-Operation Breakdown
finish               177ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            128ops       13ops/s   0.1mb/s   1275.6ms/op [0.00ms - 3544.50ms]
closefile10          170ops       17ops/s   0.0mb/s     20.8ms/op [4.68ms - 194.74ms]
readfile10           171ops       17ops/s   0.3mb/s     67.8ms/op [19.30ms - 320.01ms]
openfile10           169ops       17ops/s   0.0mb/s    275.2ms/op [13.96ms - 966.88ms]
closefile9           171ops       17ops/s   0.0mb/s     20.5ms/op [4.00ms - 51.13ms]
readfile9            171ops       17ops/s   0.3mb/s     70.2ms/op [19.76ms - 324.14ms]
openfile9            170ops       17ops/s   0.0mb/s    263.3ms/op [17.86ms - 1186.02ms]
closefile8           173ops       17ops/s   0.0mb/s     22.4ms/op [4.69ms - 42.36ms]
readfile8            173ops       17ops/s   0.3mb/s     70.2ms/op [19.38ms - 161.07ms]
openfile8            174ops       17ops/s   0.0mb/s    286.3ms/op [11.87ms - 1350.08ms]
closefile7           179ops       18ops/s   0.0mb/s     23.0ms/op [0.11ms - 196.41ms]
readfile7            178ops       18ops/s   0.3mb/s     75.0ms/op [19.76ms - 346.12ms]
openfile7            172ops       17ops/s   0.0mb/s    279.9ms/op [13.23ms - 1364.05ms]
closefile6           173ops       17ops/s   0.0mb/s     21.9ms/op [4.35ms - 97.12ms]
readfile6            173ops       17ops/s   0.3mb/s     76.3ms/op [20.23ms - 351.61ms]
openfile6            170ops       17ops/s   0.0mb/s    275.3ms/op [13.48ms - 1328.66ms]
closefile5           171ops       17ops/s   0.0mb/s     20.6ms/op [4.02ms - 93.50ms]
readfile5            170ops       17ops/s   0.3mb/s     72.2ms/op [19.26ms - 350.31ms]
openfile5            168ops       17ops/s   0.0mb/s    313.2ms/op [12.23ms - 1085.87ms]
closefile4           170ops       17ops/s   0.0mb/s     21.6ms/op [4.50ms - 90.68ms]
readfile4            171ops       17ops/s   0.3mb/s     68.6ms/op [20.09ms - 286.36ms]
openfile4            175ops       17ops/s   0.0mb/s    328.0ms/op [14.14ms - 1257.05ms]
closefile3           178ops       18ops/s   0.0mb/s     21.7ms/op [4.25ms - 97.14ms]
readfile3            177ops       18ops/s   0.3mb/s     70.5ms/op [19.98ms - 333.23ms]
openfile3            173ops       17ops/s   0.0mb/s    327.2ms/op [13.68ms - 1353.26ms]
closefile2           173ops       17ops/s   0.0mb/s     23.7ms/op [4.43ms - 101.94ms]
readfile2            173ops       17ops/s   0.3mb/s     81.4ms/op [19.50ms - 315.50ms]
openfile2            173ops       17ops/s   0.0mb/s    363.5ms/op [30.49ms - 1315.51ms]
closefile1           175ops       17ops/s   0.0mb/s     22.4ms/op [4.32ms - 190.09ms]
readfile1            174ops       17ops/s   0.3mb/s     72.6ms/op [19.46ms - 276.87ms]
openfile1            176ops       18ops/s   0.0mb/s    372.5ms/op [21.75ms - 1300.97ms]
690.064: IO Summary:  5312 ops 531.136 ops/s 173/13 rd/wr   2.8mb/s 461.4ms/op
700.240: Per-Operation Breakdown
finish               170ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            128ops       13ops/s   0.1mb/s   1086.0ms/op [0.00ms - 2880.45ms]
closefile10          168ops       17ops/s   0.0mb/s     20.3ms/op [4.73ms - 117.92ms]
readfile10           168ops       17ops/s   0.3mb/s     65.8ms/op [16.10ms - 285.21ms]
openfile10           169ops       17ops/s   0.0mb/s    281.7ms/op [13.58ms - 1409.80ms]
closefile9           169ops       17ops/s   0.0mb/s     19.1ms/op [3.93ms - 103.49ms]
readfile9            169ops       17ops/s   0.3mb/s     66.2ms/op [16.35ms - 320.36ms]
openfile9            167ops       17ops/s   0.0mb/s    292.4ms/op [12.18ms - 1115.24ms]
closefile8           168ops       17ops/s   0.0mb/s     21.5ms/op [5.09ms - 119.23ms]
readfile8            168ops       17ops/s   0.3mb/s     73.6ms/op [19.79ms - 308.68ms]
openfile8            164ops       16ops/s   0.0mb/s    314.6ms/op [13.37ms - 1148.09ms]
closefile7           168ops       17ops/s   0.0mb/s     21.2ms/op [0.74ms - 101.12ms]
readfile7            167ops       17ops/s   0.3mb/s     67.7ms/op [8.52ms - 260.04ms]
openfile7            166ops       17ops/s   0.0mb/s    299.5ms/op [12.32ms - 1118.11ms]
closefile6           168ops       17ops/s   0.0mb/s     20.9ms/op [4.22ms - 115.27ms]
readfile6            169ops       17ops/s   0.3mb/s     69.3ms/op [19.36ms - 294.56ms]
openfile6            169ops       17ops/s   0.0mb/s    308.3ms/op [12.23ms - 1285.89ms]
closefile5           172ops       17ops/s   0.0mb/s     24.1ms/op [3.78ms - 146.72ms]
readfile5            173ops       17ops/s   0.3mb/s     69.9ms/op [12.83ms - 268.31ms]
openfile5            174ops       17ops/s   0.0mb/s    316.5ms/op [13.18ms - 1969.57ms]
closefile4           174ops       17ops/s   0.0mb/s     22.2ms/op [4.39ms - 100.77ms]
readfile4            173ops       17ops/s   0.3mb/s     76.4ms/op [18.22ms - 312.52ms]
openfile4            167ops       17ops/s   0.0mb/s    324.3ms/op [21.06ms - 1392.36ms]
closefile3           169ops       17ops/s   0.0mb/s     22.5ms/op [0.64ms - 100.83ms]
readfile3            169ops       17ops/s   0.3mb/s     72.7ms/op [8.46ms - 316.05ms]
openfile3            168ops       17ops/s   0.0mb/s    354.2ms/op [12.28ms - 1213.33ms]
closefile2           169ops       17ops/s   0.0mb/s     24.9ms/op [4.36ms - 175.27ms]
readfile2            170ops       17ops/s   0.3mb/s     80.4ms/op [14.54ms - 320.47ms]
openfile2            166ops       17ops/s   0.0mb/s    331.4ms/op [13.22ms - 1346.41ms]
closefile1           167ops       17ops/s   0.0mb/s     24.6ms/op [3.88ms - 162.83ms]
readfile1            168ops       17ops/s   0.3mb/s     74.0ms/op [9.07ms - 304.71ms]
openfile1            167ops       17ops/s   0.0mb/s    496.3ms/op [5.95ms - 1938.21ms]
700.240: IO Summary:  5191 ops 519.023 ops/s 169/13 rd/wr   2.7mb/s 468.9ms/op
710.450: Per-Operation Breakdown
finish               175ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            134ops       13ops/s   0.1mb/s   1101.6ms/op [11.77ms - 3545.65ms]
closefile10          170ops       17ops/s   0.0mb/s     19.7ms/op [0.44ms - 122.38ms]
readfile10           169ops       17ops/s   0.3mb/s     62.7ms/op [8.91ms - 328.51ms]
openfile10           166ops       17ops/s   0.0mb/s    341.0ms/op [5.23ms - 1535.29ms]
closefile9           167ops       17ops/s   0.0mb/s     19.7ms/op [4.33ms - 124.95ms]
readfile9            167ops       17ops/s   0.3mb/s     64.0ms/op [9.60ms - 429.32ms]
openfile9            173ops       17ops/s   0.0mb/s    316.5ms/op [13.54ms - 1771.50ms]
closefile8           176ops       18ops/s   0.0mb/s     19.6ms/op [0.47ms - 146.76ms]
readfile8            176ops       18ops/s   0.3mb/s     63.4ms/op [9.99ms - 353.20ms]
openfile8            170ops       17ops/s   0.0mb/s    327.4ms/op [5.29ms - 1545.76ms]
closefile7           174ops       17ops/s   0.0mb/s     19.2ms/op [0.53ms - 109.62ms]
readfile7            175ops       17ops/s   0.3mb/s     62.0ms/op [9.32ms - 199.80ms]
openfile7            175ops       17ops/s   0.0mb/s    317.8ms/op [19.40ms - 1206.53ms]
closefile6           175ops       17ops/s   0.0mb/s     19.8ms/op [4.56ms - 77.23ms]
readfile6            174ops       17ops/s   0.3mb/s     64.9ms/op [9.19ms - 291.83ms]
openfile6            173ops       17ops/s   0.0mb/s    307.7ms/op [5.13ms - 1213.32ms]
closefile5           174ops       17ops/s   0.0mb/s     18.7ms/op [0.19ms - 64.16ms]
readfile5            175ops       17ops/s   0.3mb/s     64.4ms/op [1.15ms - 385.47ms]
openfile5            173ops       17ops/s   0.0mb/s    277.6ms/op [14.23ms - 1191.89ms]
closefile4           177ops       18ops/s   0.0mb/s     20.5ms/op [4.34ms - 153.29ms]
readfile4            178ops       18ops/s   0.3mb/s     66.3ms/op [10.87ms - 436.01ms]
openfile4            175ops       17ops/s   0.0mb/s    365.1ms/op [26.36ms - 1792.93ms]
closefile3           177ops       18ops/s   0.0mb/s     24.8ms/op [4.16ms - 132.75ms]
readfile3            179ops       18ops/s   0.3mb/s     73.2ms/op [9.19ms - 374.77ms]
openfile3            179ops       18ops/s   0.0mb/s    345.2ms/op [5.04ms - 1577.74ms]
closefile2           181ops       18ops/s   0.0mb/s     25.3ms/op [4.12ms - 128.13ms]
readfile2            181ops       18ops/s   0.3mb/s     80.1ms/op [9.14ms - 438.38ms]
openfile2            178ops       18ops/s   0.0mb/s    318.9ms/op [5.13ms - 1199.60ms]
closefile1           178ops       18ops/s   0.0mb/s     21.1ms/op [2.87ms - 150.13ms]
readfile1            178ops       18ops/s   0.3mb/s     67.0ms/op [9.12ms - 397.67ms]
openfile1            173ops       17ops/s   0.0mb/s    333.0ms/op [18.11ms - 1232.49ms]
710.450: IO Summary:  5370 ops 536.939 ops/s 175/13 rd/wr   2.8mb/s 458.8ms/op
720.616: Per-Operation Breakdown
finish               184ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            155ops       15ops/s   0.1mb/s   1434.3ms/op [30.74ms - 3877.54ms]
closefile10          192ops       19ops/s   0.0mb/s     17.6ms/op [3.10ms - 83.41ms]
readfile10           192ops       19ops/s   0.3mb/s     54.1ms/op [8.10ms - 375.78ms]
openfile10           194ops       19ops/s   0.0mb/s    259.7ms/op [13.08ms - 1510.03ms]
closefile9           194ops       19ops/s   0.0mb/s     18.8ms/op [1.83ms - 215.02ms]
readfile9            194ops       19ops/s   0.3mb/s     68.8ms/op [11.61ms - 396.69ms]
openfile9            185ops       18ops/s   0.0mb/s    256.2ms/op [17.14ms - 924.65ms]
closefile8           187ops       19ops/s   0.0mb/s     17.5ms/op [4.74ms - 89.25ms]
readfile8            187ops       19ops/s   0.3mb/s     62.6ms/op [21.48ms - 375.96ms]
openfile8            185ops       18ops/s   0.0mb/s    270.3ms/op [28.19ms - 1910.76ms]
closefile7           186ops       19ops/s   0.0mb/s     18.0ms/op [3.69ms - 90.26ms]
readfile7            185ops       18ops/s   0.3mb/s     59.7ms/op [12.86ms - 393.24ms]
openfile7            184ops       18ops/s   0.0mb/s    262.1ms/op [20.59ms - 1482.86ms]
closefile6           185ops       18ops/s   0.0mb/s     18.4ms/op [1.95ms - 214.89ms]
readfile6            186ops       19ops/s   0.3mb/s     60.8ms/op [12.49ms - 390.40ms]
openfile6            182ops       18ops/s   0.0mb/s    253.6ms/op [19.83ms - 923.95ms]
closefile5           184ops       18ops/s   0.0mb/s     17.8ms/op [0.49ms - 95.94ms]
readfile5            184ops       18ops/s   0.3mb/s     64.7ms/op [12.24ms - 386.86ms]
openfile5            179ops       18ops/s   0.0mb/s    262.1ms/op [4.42ms - 1078.98ms]
closefile4           183ops       18ops/s   0.0mb/s     16.8ms/op [3.94ms - 64.88ms]
readfile4            184ops       18ops/s   0.3mb/s     52.9ms/op [11.71ms - 321.33ms]
openfile4            185ops       18ops/s   0.0mb/s    235.3ms/op [15.31ms - 988.41ms]
closefile3           185ops       18ops/s   0.0mb/s     18.0ms/op [4.40ms - 194.11ms]
readfile3            183ops       18ops/s   0.3mb/s     56.1ms/op [21.15ms - 378.43ms]
openfile3            183ops       18ops/s   0.0mb/s    252.7ms/op [12.78ms - 919.70ms]
closefile2           184ops       18ops/s   0.0mb/s     19.4ms/op [3.96ms - 95.90ms]
readfile2            183ops       18ops/s   0.3mb/s     64.0ms/op [9.10ms - 387.97ms]
openfile2            183ops       18ops/s   0.0mb/s    263.9ms/op [20.34ms - 1339.23ms]
closefile1           184ops       18ops/s   0.0mb/s     20.1ms/op [3.91ms - 102.82ms]
readfile1            183ops       18ops/s   0.3mb/s     65.6ms/op [7.98ms - 393.63ms]
openfile1            183ops       18ops/s   0.0mb/s    426.3ms/op [30.39ms - 1872.72ms]
720.616: IO Summary:  5723 ops 572.215 ops/s 186/15 rd/wr   3.0mb/s 434.0ms/op
730.785: Per-Operation Breakdown
finish               178ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            141ops       14ops/s   0.1mb/s   1077.0ms/op [0.00ms - 3277.81ms]
closefile10          172ops       17ops/s   0.0mb/s     21.0ms/op [5.18ms - 277.82ms]
readfile10           174ops       17ops/s   0.3mb/s     64.8ms/op [18.84ms - 596.84ms]
openfile10           173ops       17ops/s   0.0mb/s    318.1ms/op [27.85ms - 1060.87ms]
closefile9           175ops       17ops/s   0.0mb/s     21.5ms/op [3.64ms - 274.81ms]
readfile9            173ops       17ops/s   0.3mb/s     65.4ms/op [8.28ms - 559.31ms]
openfile9            173ops       17ops/s   0.0mb/s    308.9ms/op [36.33ms - 1169.11ms]
closefile8           174ops       17ops/s   0.0mb/s     19.1ms/op [4.80ms - 136.40ms]
readfile8            175ops       17ops/s   0.3mb/s     61.8ms/op [17.50ms - 581.08ms]
openfile8            173ops       17ops/s   0.0mb/s    267.9ms/op [20.28ms - 1222.67ms]
closefile7           173ops       17ops/s   0.0mb/s     19.9ms/op [0.54ms - 274.36ms]
readfile7            175ops       17ops/s   0.3mb/s     55.7ms/op [13.89ms - 284.30ms]
openfile7            176ops       18ops/s   0.0mb/s    326.0ms/op [20.73ms - 1209.75ms]
closefile6           177ops       18ops/s   0.0mb/s     17.7ms/op [4.79ms - 79.56ms]
readfile6            178ops       18ops/s   0.3mb/s     67.0ms/op [21.25ms - 591.43ms]
openfile6            175ops       17ops/s   0.0mb/s    323.0ms/op [23.16ms - 1264.36ms]
closefile5           176ops       18ops/s   0.0mb/s     18.4ms/op [0.48ms - 84.95ms]
readfile5            175ops       17ops/s   0.3mb/s     72.4ms/op [13.51ms - 587.54ms]
openfile5            176ops       18ops/s   0.0mb/s    325.1ms/op [8.89ms - 930.45ms]
closefile4           179ops       18ops/s   0.0mb/s     21.5ms/op [0.92ms - 251.43ms]
readfile4            178ops       18ops/s   0.3mb/s     73.9ms/op [8.19ms - 560.65ms]
openfile4            174ops       17ops/s   0.0mb/s    328.3ms/op [19.98ms - 1043.93ms]
closefile3           175ops       17ops/s   0.0mb/s     22.3ms/op [4.66ms - 161.74ms]
readfile3            176ops       18ops/s   0.3mb/s     73.5ms/op [20.18ms - 542.34ms]
openfile3            173ops       17ops/s   0.0mb/s    317.3ms/op [12.50ms - 1048.07ms]
closefile2           174ops       17ops/s   0.0mb/s     21.7ms/op [0.84ms - 135.64ms]
readfile2            175ops       17ops/s   0.3mb/s     68.3ms/op [20.19ms - 550.86ms]
openfile2            172ops       17ops/s   0.0mb/s    314.0ms/op [21.90ms - 1101.74ms]
closefile1           179ops       18ops/s   0.0mb/s     19.3ms/op [4.08ms - 220.06ms]
readfile1            179ops       18ops/s   0.3mb/s     64.4ms/op [12.64ms - 587.88ms]
openfile1            175ops       17ops/s   0.0mb/s    455.1ms/op [12.49ms - 1365.22ms]
730.785: IO Summary:  5393 ops 539.210 ops/s 176/14 rd/wr   2.9mb/s 461.4ms/op
740.978: Per-Operation Breakdown
finish               171ops       17ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            153ops       15ops/s   0.1mb/s   1035.2ms/op [0.00ms - 3540.77ms]
closefile10          187ops       19ops/s   0.0mb/s     18.8ms/op [4.47ms - 121.64ms]
readfile10           188ops       19ops/s   0.3mb/s     61.3ms/op [18.31ms - 372.32ms]
openfile10           185ops       18ops/s   0.0mb/s    270.6ms/op [23.91ms - 1412.25ms]
closefile9           185ops       18ops/s   0.0mb/s     18.4ms/op [7.38ms - 112.70ms]
readfile9            187ops       19ops/s   0.3mb/s     61.4ms/op [24.94ms - 392.34ms]
openfile9            184ops       18ops/s   0.0mb/s    292.6ms/op [30.89ms - 1281.93ms]
closefile8           185ops       18ops/s   0.0mb/s     18.1ms/op [7.00ms - 88.60ms]
readfile8            183ops       18ops/s   0.3mb/s     56.1ms/op [23.30ms - 368.85ms]
openfile8            184ops       18ops/s   0.0mb/s    296.8ms/op [29.02ms - 1494.90ms]
closefile7           184ops       18ops/s   0.0mb/s     19.2ms/op [4.10ms - 211.65ms]
readfile7            183ops       18ops/s   0.3mb/s     60.2ms/op [18.43ms - 371.62ms]
openfile7            181ops       18ops/s   0.0mb/s    302.5ms/op [18.81ms - 1182.78ms]
closefile6           183ops       18ops/s   0.0mb/s     19.2ms/op [4.31ms - 208.40ms]
readfile6            181ops       18ops/s   0.3mb/s     61.0ms/op [25.32ms - 364.61ms]
openfile6            182ops       18ops/s   0.0mb/s    299.3ms/op [18.76ms - 1316.53ms]
closefile5           183ops       18ops/s   0.0mb/s     19.2ms/op [7.22ms - 135.64ms]
readfile5            182ops       18ops/s   0.3mb/s     69.6ms/op [23.33ms - 389.29ms]
openfile5            174ops       17ops/s   0.0mb/s    310.6ms/op [19.12ms - 1517.36ms]
closefile4           176ops       18ops/s   0.0mb/s     19.1ms/op [4.05ms - 105.45ms]
readfile4            175ops       17ops/s   0.3mb/s     59.8ms/op [22.76ms - 320.30ms]
openfile4            175ops       17ops/s   0.0mb/s    304.6ms/op [16.09ms - 1498.61ms]
closefile3           176ops       18ops/s   0.0mb/s     20.6ms/op [4.14ms - 131.00ms]
readfile3            176ops       18ops/s   0.3mb/s     66.9ms/op [18.39ms - 370.31ms]
openfile3            175ops       17ops/s   0.0mb/s    337.3ms/op [22.27ms - 1573.08ms]
closefile2           178ops       18ops/s   0.0mb/s     24.3ms/op [0.16ms - 122.06ms]
readfile2            178ops       18ops/s   0.3mb/s     82.8ms/op [19.04ms - 367.18ms]
openfile2            173ops       17ops/s   0.0mb/s    355.0ms/op [24.86ms - 1457.47ms]
closefile1           171ops       17ops/s   0.0mb/s     23.5ms/op [6.96ms - 131.79ms]
readfile1            172ops       17ops/s   0.3mb/s     76.4ms/op [18.29ms - 368.10ms]
openfile1            170ops       17ops/s   0.0mb/s    357.2ms/op [31.97ms - 1137.54ms]
740.978: IO Summary:  5549 ops 554.808 ops/s 180/15 rd/wr   2.9mb/s 443.8ms/op
751.149: Per-Operation Breakdown
finish               180ops       18ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            122ops       12ops/s   0.1mb/s   1227.4ms/op [0.00ms - 3395.76ms]
closefile10          168ops       17ops/s   0.0mb/s     17.8ms/op [0.52ms - 49.06ms]
readfile10           165ops       16ops/s   0.3mb/s     62.6ms/op [8.11ms - 574.58ms]
openfile10           165ops       16ops/s   0.0mb/s    270.5ms/op [21.31ms - 1266.97ms]
closefile9           167ops       17ops/s   0.0mb/s     19.5ms/op [0.17ms - 48.80ms]
readfile9            165ops       16ops/s   0.3mb/s     71.2ms/op [8.06ms - 572.88ms]
openfile9            165ops       16ops/s   0.0mb/s    290.9ms/op [21.85ms - 1184.50ms]
closefile8           165ops       16ops/s   0.0mb/s     23.7ms/op [4.09ms - 250.92ms]
readfile8            166ops       17ops/s   0.3mb/s     67.6ms/op [8.14ms - 555.29ms]
openfile8            167ops       17ops/s   0.0mb/s    284.3ms/op [12.63ms - 1181.05ms]
closefile7           170ops       17ops/s   0.0mb/s     23.4ms/op [1.69ms - 250.43ms]
readfile7            169ops       17ops/s   0.3mb/s     71.5ms/op [8.02ms - 560.83ms]
openfile7            166ops       17ops/s   0.0mb/s    315.4ms/op [23.24ms - 1333.64ms]
closefile6           166ops       17ops/s   0.0mb/s     24.2ms/op [0.53ms - 246.81ms]
readfile6            166ops       17ops/s   0.3mb/s     72.7ms/op [7.96ms - 574.49ms]
openfile6            164ops       16ops/s   0.0mb/s    309.1ms/op [21.69ms - 1220.00ms]
closefile5           165ops       16ops/s   0.0mb/s     20.4ms/op [3.88ms - 45.19ms]
readfile5            165ops       16ops/s   0.3mb/s     69.5ms/op [11.67ms - 566.02ms]
openfile5            165ops       16ops/s   0.0mb/s    302.4ms/op [12.60ms - 1163.83ms]
closefile4           169ops       17ops/s   0.0mb/s     20.6ms/op [0.92ms - 77.59ms]
readfile4            169ops       17ops/s   0.3mb/s     77.1ms/op [8.65ms - 576.00ms]
openfile4            170ops       17ops/s   0.0mb/s    288.3ms/op [0.00ms - 1293.16ms]
closefile3           173ops       17ops/s   0.0mb/s     24.4ms/op [0.00ms - 257.27ms]
readfile3            173ops       17ops/s   0.3mb/s     85.2ms/op [0.00ms - 569.86ms]
openfile3            170ops       17ops/s   0.0mb/s    319.2ms/op [0.00ms - 1245.74ms]
closefile2           171ops       17ops/s   0.0mb/s     22.2ms/op [0.00ms - 105.36ms]
readfile2            171ops       17ops/s   0.3mb/s     76.4ms/op [0.00ms - 267.07ms]
openfile2            175ops       17ops/s   0.0mb/s    334.3ms/op [21.81ms - 1099.93ms]
closefile1           175ops       17ops/s   0.0mb/s     26.7ms/op [3.85ms - 111.82ms]
readfile1            175ops       17ops/s   0.3mb/s     88.8ms/op [15.29ms - 558.86ms]
openfile1            175ops       17ops/s   0.0mb/s    511.1ms/op [4.54ms - 1459.77ms]
751.149: IO Summary:  5177 ops 517.619 ops/s 168/12 rd/wr   2.7mb/s 474.5ms/op
761.347: Per-Operation Breakdown
