Filebench Version 1.5-alpha3
0.000: Allocated 2393MB of shared memory
0.593: Populating and pre-allocating filesets
2.217: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.016MB total size
2.217: Removing logfiles tree (if exists)
2.220: Pre-allocating directories in logfiles tree
2.220: Pre-allocating files in logfiles tree
3.567: bigfileset populated: 1250000 files, avg. dir. width = 20, avg. dir. depth = 4.7, 0 leafdirs, 19531.250MB total size
3.567: Removing bigfileset tree (if exists)
3.569: Pre-allocating directories in bigfileset tree
8.946: Pre-allocating files in bigfileset tree
298.913: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
298.913: Population and pre-allocation of filesets completed
303.652: Attempting to create fileset more than once, ignoring
303.659: Starting 1 webserver instances
304.717: Running...
314.934: Per-Operation Breakdown
finish               946ops       95ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
readfile3            497ops       50ops/s   0.8mb/s     18.1ms/op [2.20ms - 56.78ms]
openfile3            495ops       49ops/s   0.0mb/s     88.9ms/op [1.75ms - 626.11ms]
closefile2           497ops       50ops/s   0.0mb/s      5.9ms/op [0.15ms - 22.39ms]
readfile2            498ops       50ops/s   0.8mb/s     18.7ms/op [3.05ms - 55.94ms]
openfile2            497ops       50ops/s   0.0mb/s     87.0ms/op [1.83ms - 436.71ms]
closefile1           497ops       50ops/s   0.0mb/s      5.8ms/op [0.43ms - 25.80ms]
readfile1            495ops       49ops/s   0.8mb/s     17.6ms/op [3.44ms - 43.67ms]
openfile1            499ops       50ops/s   0.0mb/s     97.4ms/op [2.13ms - 606.61ms]
4365.252: IO Summary: 15337 ops 1533.527 ops/s 494/49 rd/wr   8.1mb/s 168.8ms/op
4375.493: Per-Operation Breakdown
finish               488ops       49ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            476ops       48ops/s   0.4mb/s    800.5ms/op [6.06ms - 2140.76ms]
closefile10          485ops       48ops/s   0.0mb/s      5.8ms/op [0.38ms - 39.15ms]
readfile10           485ops       48ops/s   0.8mb/s     18.1ms/op [3.44ms - 119.39ms]
openfile10           486ops       49ops/s   0.0mb/s     83.3ms/op [3.38ms - 460.92ms]
closefile9           486ops       49ops/s   0.0mb/s      5.9ms/op [0.38ms - 39.94ms]
readfile9            486ops       49ops/s   0.8mb/s     18.7ms/op [3.36ms - 158.08ms]
openfile9            484ops       48ops/s   0.0mb/s     92.0ms/op [5.58ms - 469.48ms]
closefile8           484ops       48ops/s   0.0mb/s      6.0ms/op [0.41ms - 39.09ms]
readfile8            484ops       48ops/s   0.8mb/s     19.3ms/op [3.40ms - 122.31ms]
openfile8            484ops       48ops/s   0.0mb/s     87.8ms/op [2.14ms - 423.72ms]
closefile7           485ops       48ops/s   0.0mb/s      6.2ms/op [0.42ms - 64.97ms]
readfile7            485ops       48ops/s   0.8mb/s     20.6ms/op [3.33ms - 166.54ms]
openfile7            483ops       48ops/s   0.0mb/s     83.3ms/op [1.79ms - 454.49ms]
closefile6           485ops       48ops/s   0.0mb/s      6.5ms/op [0.48ms - 36.56ms]
readfile6            485ops       48ops/s   0.8mb/s     21.5ms/op [3.48ms - 155.01ms]
openfile6            485ops       48ops/s   0.0mb/s     88.0ms/op [2.18ms - 445.05ms]
closefile5           486ops       49ops/s   0.0mb/s      6.3ms/op [0.49ms - 54.30ms]
readfile5            486ops       49ops/s   0.8mb/s     21.4ms/op [3.43ms - 155.93ms]
openfile5            483ops       48ops/s   0.0mb/s     84.7ms/op [2.14ms - 433.13ms]
closefile4           482ops       48ops/s   0.0mb/s      6.2ms/op [0.33ms - 51.54ms]
readfile4            482ops       48ops/s   0.8mb/s     19.3ms/op [3.46ms - 131.34ms]
openfile4            485ops       48ops/s   0.0mb/s     84.4ms/op [2.75ms - 419.41ms]
closefile3           486ops       49ops/s   0.0mb/s      6.0ms/op [0.43ms - 62.85ms]
readfile3            487ops       49ops/s   0.8mb/s     18.5ms/op [3.39ms - 132.73ms]
openfile3            485ops       48ops/s   0.0mb/s     85.3ms/op [1.75ms - 389.23ms]
closefile2           485ops       48ops/s   0.0mb/s      5.9ms/op [0.43ms - 31.89ms]
readfile2            484ops       48ops/s   0.8mb/s     19.0ms/op [3.32ms - 128.41ms]
openfile2            488ops       49ops/s   0.0mb/s     84.4ms/op [2.11ms - 449.04ms]
closefile1           488ops       49ops/s   0.0mb/s      5.5ms/op [0.45ms - 56.45ms]
readfile1            488ops       49ops/s   0.8mb/s     17.2ms/op [3.44ms - 129.02ms]
openfile1            487ops       49ops/s   0.0mb/s     82.5ms/op [2.12ms - 452.68ms]
4375.493: IO Summary: 15030 ops 1502.838 ops/s 485/48 rd/wr   8.0mb/s 172.5ms/op
4385.711: Per-Operation Breakdown
finish               486ops       49ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            484ops       48ops/s   0.4mb/s    823.7ms/op [5.41ms - 2123.43ms]
closefile10          499ops       50ops/s   0.0mb/s      5.9ms/op [1.37ms - 25.06ms]
readfile10           499ops       50ops/s   0.8mb/s     18.6ms/op [3.36ms - 65.53ms]
openfile10           497ops       50ops/s   0.0mb/s     76.7ms/op [2.12ms - 322.11ms]
closefile9           497ops       50ops/s   0.0mb/s      5.7ms/op [0.38ms - 19.31ms]
readfile9            498ops       50ops/s   0.8mb/s     18.6ms/op [3.38ms - 74.87ms]
openfile9            501ops       50ops/s   0.0mb/s     79.1ms/op [2.10ms - 285.20ms]
closefile8           502ops       50ops/s   0.0mb/s      5.7ms/op [0.40ms - 18.30ms]
readfile8            503ops       50ops/s   0.8mb/s     18.2ms/op [3.47ms - 54.62ms]
openfile8            500ops       50ops/s   0.0mb/s     78.8ms/op [2.16ms - 368.67ms]
closefile7           500ops       50ops/s   0.0mb/s      6.0ms/op [0.48ms - 51.95ms]
readfile7            502ops       50ops/s   0.8mb/s     18.9ms/op [3.44ms - 73.93ms]
openfile7            501ops       50ops/s   0.0mb/s     80.9ms/op [5.50ms - 378.01ms]
closefile6           502ops       50ops/s   0.0mb/s      5.9ms/op [0.85ms - 20.90ms]
readfile6            504ops       50ops/s   0.8mb/s     18.2ms/op [3.57ms - 64.88ms]
openfile6            503ops       50ops/s   0.0mb/s     78.8ms/op [3.06ms - 360.68ms]
closefile5           506ops       51ops/s   0.0mb/s      6.1ms/op [0.45ms - 24.06ms]
readfile5            505ops       50ops/s   0.8mb/s     19.0ms/op [4.74ms - 72.37ms]
openfile5            502ops       50ops/s   0.0mb/s     83.4ms/op [5.50ms - 405.92ms]
closefile4           502ops       50ops/s   0.0mb/s      6.1ms/op [0.53ms - 65.54ms]
readfile4            501ops       50ops/s   0.8mb/s     19.1ms/op [3.35ms - 64.10ms]
openfile4            496ops       50ops/s   0.0mb/s     76.6ms/op [3.03ms - 396.38ms]
closefile3           495ops       49ops/s   0.0mb/s      6.1ms/op [1.31ms - 40.74ms]
readfile3            497ops       50ops/s   0.8mb/s     19.1ms/op [3.48ms - 54.18ms]
openfile3            494ops       49ops/s   0.0mb/s     77.9ms/op [3.04ms - 318.80ms]
closefile2           495ops       49ops/s   0.0mb/s      6.0ms/op [0.45ms - 21.95ms]
readfile2            495ops       49ops/s   0.8mb/s     19.1ms/op [3.62ms - 53.86ms]
openfile2            490ops       49ops/s   0.0mb/s     80.3ms/op [2.15ms - 350.19ms]
closefile1           490ops       49ops/s   0.0mb/s      5.9ms/op [1.29ms - 24.73ms]
readfile1            490ops       49ops/s   0.8mb/s     18.6ms/op [3.41ms - 62.74ms]
openfile1            486ops       49ops/s   0.0mb/s     79.3ms/op [2.15ms - 417.45ms]
4385.711: IO Summary: 15436 ops 1543.423 ops/s 499/48 rd/wr   8.2mb/s 167.1ms/op
4395.930: Per-Operation Breakdown
finish               476ops       48ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.01ms]
appendlog            479ops       48ops/s   0.4mb/s    687.6ms/op [11.38ms - 2055.22ms]
closefile10          489ops       49ops/s   0.0mb/s      7.2ms/op [1.28ms - 112.93ms]
readfile10           489ops       49ops/s   0.8mb/s     21.4ms/op [3.48ms - 238.57ms]
openfile10           488ops       49ops/s   0.0mb/s     99.1ms/op [4.96ms - 653.71ms]
closefile9           488ops       49ops/s   0.0mb/s      6.8ms/op [0.44ms - 91.56ms]
readfile9            488ops       49ops/s   0.8mb/s     21.4ms/op [3.49ms - 248.69ms]
openfile9            486ops       49ops/s   0.0mb/s    100.1ms/op [4.27ms - 661.29ms]
closefile8           486ops       49ops/s   0.0mb/s      7.0ms/op [0.11ms - 100.36ms]
readfile8            485ops       48ops/s   0.8mb/s     20.7ms/op [3.38ms - 254.54ms]
openfile8            485ops       48ops/s   0.0mb/s     89.6ms/op [3.01ms - 561.14ms]
closefile7           485ops       48ops/s   0.0mb/s      6.4ms/op [0.40ms - 27.92ms]
readfile7            483ops       48ops/s   0.8mb/s     21.0ms/op [3.44ms - 224.68ms]
openfile7            480ops       48ops/s   0.0mb/s     94.8ms/op [5.14ms - 638.39ms]
closefile6           480ops       48ops/s   0.0mb/s      6.3ms/op [0.43ms - 70.48ms]
readfile6            479ops       48ops/s   0.7mb/s     20.8ms/op [3.40ms - 257.84ms]
openfile6            476ops       48ops/s   0.0mb/s     96.0ms/op [5.36ms - 525.88ms]
closefile5           475ops       47ops/s   0.0mb/s      6.4ms/op [0.35ms - 35.93ms]
readfile5            476ops       48ops/s   0.7mb/s     21.1ms/op [3.44ms - 256.95ms]
openfile5            475ops       47ops/s   0.0mb/s     98.8ms/op [2.16ms - 644.67ms]
closefile4           477ops       48ops/s   0.0mb/s      6.0ms/op [0.42ms - 42.98ms]
readfile4            477ops       48ops/s   0.7mb/s     19.3ms/op [3.40ms - 111.80ms]
openfile4            475ops       47ops/s   0.0mb/s     89.6ms/op [1.78ms - 580.17ms]
closefile3           476ops       48ops/s   0.0mb/s      6.2ms/op [0.45ms - 43.00ms]
readfile3            472ops       47ops/s   0.7mb/s     18.6ms/op [3.38ms - 66.75ms]
openfile3            474ops       47ops/s   0.0mb/s     89.6ms/op [2.11ms - 621.49ms]
closefile2           474ops       47ops/s   0.0mb/s      5.7ms/op [0.90ms - 43.43ms]
readfile2            474ops       47ops/s   0.7mb/s     18.0ms/op [3.48ms - 115.03ms]
openfile2            476ops       48ops/s   0.0mb/s     92.4ms/op [5.21ms - 631.83ms]
closefile1           476ops       48ops/s   0.0mb/s      6.1ms/op [0.48ms - 76.99ms]
readfile1            477ops       48ops/s   0.7mb/s     18.7ms/op [3.57ms - 204.56ms]
openfile1            476ops       48ops/s   0.0mb/s    104.5ms/op [2.24ms - 531.27ms]
4395.930: IO Summary: 14876 ops 1487.441 ops/s 480/48 rd/wr   7.9mb/s 173.1ms/op
4406.151: Per-Operation Breakdown
finish               480ops       48ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            456ops       46ops/s   0.4mb/s    858.4ms/op [2.13ms - 2291.16ms]
closefile10          469ops       47ops/s   0.0mb/s      5.9ms/op [0.06ms - 56.59ms]
readfile10           470ops       47ops/s   0.7mb/s     18.6ms/op [3.10ms - 215.15ms]
openfile10           470ops       47ops/s   0.0mb/s     75.0ms/op [2.34ms - 573.81ms]
closefile9           471ops       47ops/s   0.0mb/s      6.3ms/op [0.83ms - 51.97ms]
readfile9            471ops       47ops/s   0.7mb/s     19.9ms/op [3.46ms - 178.39ms]
openfile9            471ops       47ops/s   0.0mb/s     78.5ms/op [2.19ms - 432.54ms]
closefile8           472ops       47ops/s   0.0mb/s      6.1ms/op [0.49ms - 79.50ms]
readfile8            472ops       47ops/s   0.7mb/s     18.3ms/op [3.19ms - 226.10ms]
openfile8            472ops       47ops/s   0.0mb/s     79.3ms/op [4.26ms - 493.44ms]
closefile7           474ops       47ops/s   0.0mb/s      5.9ms/op [0.07ms - 56.62ms]
readfile7            476ops       48ops/s   0.7mb/s     18.9ms/op [3.38ms - 221.60ms]
openfile7            478ops       48ops/s   0.0mb/s     78.3ms/op [1.84ms - 562.45ms]
closefile6           481ops       48ops/s   0.0mb/s      6.1ms/op [0.09ms - 53.31ms]
readfile6            480ops       48ops/s   0.7mb/s     19.1ms/op [3.68ms - 208.53ms]
openfile6            478ops       48ops/s   0.0mb/s     79.4ms/op [1.75ms - 540.40ms]
closefile5           478ops       48ops/s   0.0mb/s      6.1ms/op [0.45ms - 98.98ms]
readfile5            479ops       48ops/s   0.7mb/s     18.9ms/op [3.05ms - 205.66ms]
openfile5            481ops       48ops/s   0.0mb/s     85.8ms/op [1.77ms - 567.53ms]
closefile4           480ops       48ops/s   0.0mb/s      6.1ms/op [1.26ms - 56.61ms]
readfile4            481ops       48ops/s   0.8mb/s     19.0ms/op [3.39ms - 194.13ms]
openfile4            484ops       48ops/s   0.0mb/s     84.1ms/op [2.15ms - 581.74ms]
closefile3           483ops       48ops/s   0.0mb/s      6.3ms/op [0.03ms - 75.01ms]
readfile3            483ops       48ops/s   0.8mb/s     19.6ms/op [3.04ms - 231.08ms]
openfile3            479ops       48ops/s   0.0mb/s     77.4ms/op [1.77ms - 460.07ms]
closefile2           480ops       48ops/s   0.0mb/s      6.3ms/op [0.37ms - 56.58ms]
readfile2            480ops       48ops/s   0.7mb/s     20.3ms/op [3.40ms - 234.08ms]
openfile2            479ops       48ops/s   0.0mb/s     79.8ms/op [2.25ms - 555.80ms]
closefile1           480ops       48ops/s   0.0mb/s      6.4ms/op [1.26ms - 94.55ms]
readfile1            479ops       48ops/s   0.7mb/s     19.2ms/op [3.39ms - 195.70ms]
openfile1            480ops       48ops/s   0.0mb/s    118.7ms/op [2.19ms - 533.98ms]
4406.151: IO Summary: 14767 ops 1476.504 ops/s 477/46 rd/wr   7.8mb/s 174.4ms/op
4416.366: Per-Operation Breakdown
finish               487ops       49ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            473ops       47ops/s   0.4mb/s    802.5ms/op [8.56ms - 2014.43ms]
closefile10          488ops       49ops/s   0.0mb/s      5.9ms/op [0.49ms - 57.16ms]
readfile10           487ops       49ops/s   0.8mb/s     18.5ms/op [3.39ms - 184.91ms]
openfile10           486ops       49ops/s   0.0mb/s     79.2ms/op [2.11ms - 386.43ms]
closefile9           487ops       49ops/s   0.0mb/s      6.6ms/op [0.43ms - 57.84ms]
readfile9            486ops       49ops/s   0.8mb/s     19.9ms/op [3.39ms - 187.16ms]
openfile9            483ops       48ops/s   0.0mb/s     79.4ms/op [5.43ms - 543.83ms]
closefile8           484ops       48ops/s   0.0mb/s      6.1ms/op [0.91ms - 57.10ms]
readfile8            484ops       48ops/s   0.8mb/s     19.3ms/op [3.33ms - 184.95ms]
openfile8            484ops       48ops/s   0.0mb/s     80.9ms/op [2.11ms - 556.02ms]
closefile7           483ops       48ops/s   0.0mb/s      6.5ms/op [0.06ms - 56.72ms]
readfile7            481ops       48ops/s   0.8mb/s     20.2ms/op [3.36ms - 184.99ms]
openfile7            483ops       48ops/s   0.0mb/s     81.5ms/op [4.18ms - 425.84ms]
closefile6           482ops       48ops/s   0.0mb/s      6.3ms/op [0.91ms - 51.64ms]
readfile6            485ops       48ops/s   0.8mb/s     19.8ms/op [3.40ms - 146.83ms]
openfile6            486ops       49ops/s   0.0mb/s     82.9ms/op [1.74ms - 470.77ms]
closefile5           486ops       49ops/s   0.0mb/s      6.4ms/op [0.47ms - 58.06ms]
readfile5            484ops       48ops/s   0.8mb/s     19.8ms/op [3.55ms - 189.14ms]
openfile5            482ops       48ops/s   0.0mb/s     86.9ms/op [2.17ms - 459.89ms]
closefile4           482ops       48ops/s   0.0mb/s      6.6ms/op [0.46ms - 56.94ms]
readfile4            482ops       48ops/s   0.8mb/s     20.3ms/op [3.50ms - 188.30ms]
openfile4            479ops       48ops/s   0.0mb/s     83.0ms/op [2.23ms - 536.92ms]
closefile3           481ops       48ops/s   0.0mb/s      6.2ms/op [0.49ms - 29.45ms]
readfile3            481ops       48ops/s   0.8mb/s     19.2ms/op [3.34ms - 78.63ms]
openfile3            484ops       48ops/s   0.0mb/s     86.9ms/op [2.10ms - 561.13ms]
closefile2           483ops       48ops/s   0.0mb/s      6.1ms/op [0.40ms - 53.53ms]
readfile2            485ops       48ops/s   0.8mb/s     20.0ms/op [3.41ms - 189.47ms]
openfile2            485ops       48ops/s   0.0mb/s     79.4ms/op [5.41ms - 550.58ms]
closefile1           485ops       48ops/s   0.0mb/s      6.2ms/op [0.44ms - 54.42ms]
readfile1            485ops       48ops/s   0.8mb/s     19.1ms/op [4.49ms - 189.00ms]
openfile1            486ops       49ops/s   0.0mb/s    108.3ms/op [3.45ms - 565.29ms]
4416.366: IO Summary: 14992 ops 1498.976 ops/s 484/47 rd/wr   7.9mb/s 172.3ms/op
4426.586: Per-Operation Breakdown
finish               471ops       47ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.01ms]
appendlog            454ops       45ops/s   0.4mb/s    831.7ms/op [8.58ms - 2246.73ms]
closefile10          469ops       47ops/s   0.0mb/s      6.1ms/op [0.90ms - 84.82ms]
readfile10           470ops       47ops/s   0.7mb/s     19.9ms/op [3.56ms - 273.60ms]
openfile10           470ops       47ops/s   0.0mb/s     78.6ms/op [3.79ms - 477.56ms]
closefile9           470ops       47ops/s   0.0mb/s      6.8ms/op [0.48ms - 101.38ms]
readfile9            470ops       47ops/s   0.7mb/s     20.2ms/op [3.44ms - 250.97ms]
openfile9            470ops       47ops/s   0.0mb/s     78.0ms/op [2.15ms - 380.29ms]
closefile8           472ops       47ops/s   0.0mb/s      6.5ms/op [0.46ms - 106.59ms]
readfile8            474ops       47ops/s   0.7mb/s     20.4ms/op [3.41ms - 176.99ms]
openfile8            474ops       47ops/s   0.0mb/s     85.9ms/op [5.37ms - 594.11ms]
closefile7           475ops       47ops/s   0.0mb/s      6.6ms/op [1.46ms - 60.97ms]
readfile7            475ops       47ops/s   0.7mb/s     22.2ms/op [8.26ms - 222.82ms]
openfile7            471ops       47ops/s   0.0mb/s     85.3ms/op [5.05ms - 621.14ms]
closefile6           471ops       47ops/s   0.0mb/s      6.4ms/op [0.55ms - 95.74ms]
readfile6            469ops       47ops/s   0.7mb/s     20.1ms/op [3.36ms - 161.81ms]
openfile6            468ops       47ops/s   0.0mb/s     83.0ms/op [2.64ms - 388.59ms]
closefile5           469ops       47ops/s   0.0mb/s      6.3ms/op [0.45ms - 57.18ms]
readfile5            470ops       47ops/s   0.7mb/s     20.7ms/op [3.40ms - 255.71ms]
openfile5            473ops       47ops/s   0.0mb/s     86.4ms/op [5.56ms - 485.33ms]
closefile4           474ops       47ops/s   0.0mb/s      6.5ms/op [0.43ms - 54.14ms]
readfile4            473ops       47ops/s   0.7mb/s     21.0ms/op [3.38ms - 178.34ms]
openfile4            475ops       47ops/s   0.0mb/s     85.1ms/op [2.12ms - 476.27ms]
closefile3           475ops       47ops/s   0.0mb/s      6.8ms/op [0.35ms - 92.86ms]
readfile3            476ops       48ops/s   0.7mb/s     21.1ms/op [4.38ms - 222.48ms]
openfile3            475ops       47ops/s   0.0mb/s     84.5ms/op [5.07ms - 531.31ms]
closefile2           476ops       48ops/s   0.0mb/s      6.4ms/op [0.18ms - 60.90ms]
readfile2            476ops       48ops/s   0.7mb/s     21.1ms/op [4.71ms - 239.59ms]
openfile2            473ops       47ops/s   0.0mb/s     83.6ms/op [5.58ms - 568.92ms]
closefile1           473ops       47ops/s   0.0mb/s      6.4ms/op [0.42ms - 90.42ms]
readfile1            474ops       47ops/s   0.7mb/s     20.7ms/op [4.72ms - 215.18ms]
openfile1            471ops       47ops/s   0.0mb/s    112.9ms/op [2.21ms - 606.60ms]
4426.586: IO Summary: 14625 ops 1462.268 ops/s 473/45 rd/wr   7.7mb/s 176.4ms/op
4436.802: Per-Operation Breakdown
finish               488ops       49ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.00ms]
appendlog            470ops       47ops/s   0.4mb/s    803.5ms/op [5.26ms - 2000.22ms]
closefile10          484ops       48ops/s   0.0mb/s      6.1ms/op [0.43ms - 71.97ms]
readfile10           483ops       48ops/s   0.8mb/s     20.2ms/op [3.04ms - 337.14ms]
openfile10           482ops       48ops/s   0.0mb/s     78.8ms/op [5.48ms - 370.18ms]
closefile9           482ops       48ops/s   0.0mb/s      6.5ms/op [0.41ms - 71.44ms]
readfile9            484ops       48ops/s   0.8mb/s     21.9ms/op [3.41ms - 316.80ms]
openfile9            483ops       48ops/s   0.0mb/s     80.0ms/op [3.04ms - 509.75ms]
closefile8           484ops       48ops/s   0.0mb/s      6.1ms/op [0.45ms - 72.07ms]
readfile8            482ops       48ops/s   0.8mb/s     20.0ms/op [3.30ms - 308.14ms]
openfile8            484ops       48ops/s   0.0mb/s     75.1ms/op [2.11ms - 455.99ms]
closefile7           484ops       48ops/s   0.0mb/s      6.3ms/op [0.43ms - 70.45ms]
readfile7            485ops       48ops/s   0.8mb/s     20.6ms/op [3.38ms - 343.30ms]
openfile7            484ops       48ops/s   0.0mb/s     78.7ms/op [2.14ms - 461.81ms]
closefile6           485ops       48ops/s   0.0mb/s      5.8ms/op [0.84ms - 36.09ms]
readfile6            485ops       48ops/s   0.8mb/s     18.9ms/op [3.35ms - 307.59ms]
openfile6            489ops       49ops/s   0.0mb/s     86.1ms/op [2.15ms - 715.98ms]
closefile5           489ops       49ops/s   0.0mb/s      6.4ms/op [0.45ms - 72.45ms]
readfile5            488ops       49ops/s   0.8mb/s     21.9ms/op [3.39ms - 343.39ms]
openfile5            485ops       48ops/s   0.0mb/s     80.2ms/op [2.08ms - 438.18ms]
closefile4           485ops       48ops/s   0.0mb/s      6.5ms/op [0.41ms - 74.94ms]
readfile4            485ops       48ops/s   0.8mb/s     21.8ms/op [3.40ms - 312.94ms]
openfile4            485ops       48ops/s   0.0mb/s     77.8ms/op [2.13ms - 478.77ms]
closefile3           487ops       49ops/s   0.0mb/s      6.2ms/op [1.31ms - 58.03ms]
readfile3            486ops       49ops/s   0.8mb/s     20.3ms/op [3.34ms - 312.28ms]
openfile3            487ops       49ops/s   0.0mb/s     80.7ms/op [3.17ms - 486.04ms]
closefile2           486ops       49ops/s   0.0mb/s      6.0ms/op [0.45ms - 36.13ms]
readfile2            485ops       48ops/s   0.8mb/s     19.3ms/op [3.41ms - 313.70ms]
openfile2            487ops       49ops/s   0.0mb/s     80.6ms/op [5.12ms - 686.63ms]
closefile1           488ops       49ops/s   0.0mb/s      6.1ms/op [1.23ms - 36.39ms]
readfile1            487ops       49ops/s   0.8mb/s     19.9ms/op [3.35ms - 338.09ms]
openfile1            488ops       49ops/s   0.0mb/s    122.0ms/op [1.73ms - 670.20ms]
4436.802: IO Summary: 15028 ops 1502.589 ops/s 485/47 rd/wr   7.9mb/s 172.0ms/op
4447.032: Per-Operation Breakdown
finish               476ops       48ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.01ms]
appendlog            470ops       47ops/s   0.4mb/s    746.4ms/op [13.29ms - 1864.11ms]
closefile10          478ops       48ops/s   0.0mb/s      5.9ms/op [1.70ms - 83.68ms]
readfile10           479ops       48ops/s   0.7mb/s     19.1ms/op [4.67ms - 504.52ms]
openfile10           477ops       48ops/s   0.0mb/s     86.7ms/op [5.11ms - 942.08ms]
closefile9           478ops       48ops/s   0.0mb/s      6.6ms/op [0.46ms - 77.11ms]
readfile9            477ops       48ops/s   0.7mb/s     22.9ms/op [3.34ms - 505.66ms]
openfile9            477ops       48ops/s   0.0mb/s     80.7ms/op [5.70ms - 506.07ms]
closefile8           477ops       48ops/s   0.0mb/s      6.4ms/op [0.44ms - 80.43ms]
readfile8            477ops       48ops/s   0.7mb/s     23.2ms/op [3.41ms - 571.97ms]
openfile8            476ops       48ops/s   0.0mb/s     88.0ms/op [2.17ms - 850.18ms]
closefile7           477ops       48ops/s   0.0mb/s      6.0ms/op [0.45ms - 73.73ms]
readfile7            476ops       48ops/s   0.7mb/s     20.2ms/op [3.37ms - 573.37ms]
openfile7            476ops       48ops/s   0.0mb/s     87.8ms/op [5.32ms - 994.25ms]
closefile6           475ops       47ops/s   0.0mb/s      6.4ms/op [0.41ms - 84.75ms]
readfile6            474ops       47ops/s   0.7mb/s     23.0ms/op [4.72ms - 572.47ms]
openfile6            473ops       47ops/s   0.0mb/s     87.8ms/op [5.37ms - 548.36ms]
closefile5           474ops       47ops/s   0.0mb/s      6.0ms/op [1.65ms - 83.65ms]
readfile5            474ops       47ops/s   0.7mb/s     20.0ms/op [3.38ms - 507.20ms]
openfile5            472ops       47ops/s   0.0mb/s     87.8ms/op [2.15ms - 543.13ms]
closefile4           473ops       47ops/s   0.0mb/s      6.4ms/op [1.30ms - 73.07ms]
readfile4            473ops       47ops/s   0.7mb/s     23.3ms/op [3.41ms - 571.17ms]
openfile4            470ops       47ops/s   0.0mb/s     84.6ms/op [2.22ms - 778.08ms]
closefile3           470ops       47ops/s   0.0mb/s      6.1ms/op [0.49ms - 70.76ms]
readfile3            470ops       47ops/s   0.7mb/s     20.6ms/op [3.38ms - 568.12ms]
openfile3            469ops       47ops/s   0.0mb/s     89.0ms/op [2.18ms - 953.78ms]
closefile2           469ops       47ops/s   0.0mb/s      6.5ms/op [1.57ms - 193.09ms]
readfile2            469ops       47ops/s   0.7mb/s     20.8ms/op [3.92ms - 577.71ms]
openfile2            471ops       47ops/s   0.0mb/s     80.8ms/op [5.07ms - 726.69ms]
closefile1           471ops       47ops/s   0.0mb/s      6.1ms/op [0.12ms - 82.62ms]
readfile1            471ops       47ops/s   0.7mb/s     20.1ms/op [3.37ms - 502.31ms]
openfile1            475ops       47ops/s   0.0mb/s    143.8ms/op [5.48ms - 975.25ms]
4447.032: IO Summary: 14688 ops 1468.622 ops/s 474/47 rd/wr   7.8mb/s 175.8ms/op
4457.263: Per-Operation Breakdown
finish               498ops       50ops/s   0.0mb/s      0.0ms/op [0.00ms -  0.01ms]
appendlog            486ops       49ops/s   0.4mb/s    772.8ms/op [4.67ms - 1902.08ms]
closefile10          497ops       50ops/s   0.0mb/s      5.5ms/op [0.44ms - 80.21ms]
readfile10           496ops       50ops/s   0.8mb/s     17.1ms/op [3.38ms - 188.65ms]
openfile10           501ops       50ops/s   0.0mb/s     81.8ms/op [2.14ms - 601.89ms]
closefile9           501ops       50ops/s   0.0mb/s      5.5ms/op [0.44ms - 79.82ms]
readfile9            500ops       50ops/s   0.8mb/s     17.2ms/op [3.30ms - 113.69ms]
openfile9            498ops       50ops/s   0.0mb/s     79.7ms/op [5.39ms - 604.86ms]
closefile8           498ops       50ops/s   0.0mb/s      5.6ms/op [1.27ms - 32.89ms]
readfile8            500ops       50ops/s   0.8mb/s     17.2ms/op [3.27ms - 65.78ms]
openfile8            497ops       50ops/s   0.0mb/s     83.3ms/op [4.98ms - 618.14ms]
closefile7           497ops       50ops/s   0.0mb/s      5.5ms/op [0.40ms - 55.88ms]
readfile7            497ops       50ops/s   0.8mb/s     17.0ms/op [4.56ms - 188.00ms]
openfile7            496ops       50ops/s   0.0mb/s     86.9ms/op [3.29ms - 639.74ms]
closefile6           497ops       50ops/s   0.0mb/s      5.6ms/op [0.41ms - 52.17ms]
readfile6            498ops       50ops/s   0.8mb/s     17.4ms/op [3.35ms - 143.36ms]
openfile6            499ops       50ops/s   0.0mb/s     88.0ms/op [2.06ms - 633.48ms]
closefile5           499ops       50ops/s   0.0mb/s      5.4ms/op [0.42ms - 57.11ms]
readfile5            499ops       50ops/s   0.8mb/s     17.5ms/op [3.26ms - 187.36ms]
openfile5            499ops       50ops/s   0.0mb/s     88.5ms/op [2.05ms - 645.17ms]
closefile4           498ops       50ops/s   0.0mb/s      5.4ms/op [0.41ms - 32.84ms]
readfile4            500ops       50ops/s   0.8mb/s     17.2ms/op [3.25ms - 168.06ms]
